eventnumber,index,sequencenumber,yokedsequencenumber,istarget,presentationnumber,stimnumber,stim,response,correct,rt,stimname,time_stimon,time_stimoff,stimdur
4606,2921,21,13,0,176,9,stimuli_binarized\Chandelier1_binarized.jpg,0,0,0,Chandelier1_binarized.jpg,1194.9234482831425,1195.0234871086873,0.1000388255447433
4607,2922,21,13,0,177,46,stimuli_binarized\Sheep2_face_binarized.jpg,0,0,0,Sheep2_face_binarized.jpg,1195.123479308389,1195.2234609512961,0.0999816429070961
4608,2923,21,13,0,178,12,stimuli_binarized\Cow4_body_binarized.jpg,0,0,0,Cow4_body_binarized.jpg,1195.323458429395,1195.4234306884846,0.09997225908955443
4609,2924,21,13,0,179,44,stimuli_binarized\Seashell1_binarized.jpg,0,0,0,Seashell1_binarized.jpg,1195.5234765518926,1195.6234581947997,0.0999816429070961
4610,2925,21,13,0,180,17,stimuli_binarized\Deer3_body_binarized.jpg,0,0,0,Deer3_body_binarized.jpg,1195.7234574323647,1195.8234425942032,0.0999851618385037
4611,2926,21,13,0,181,37,stimuli_binarized\Motorcycle3_binarized.jpg,0,0,0,Motorcycle3_binarized.jpg,1195.923440952035,1196.0234346179582,0.09999366592319348
4612,2927,21,13,0,182,13,stimuli_binarized\Cucumber1_binarized.jpg,0,0,0,Cucumber1_binarized.jpg,1196.123442359608,1196.2234351457982,0.09999278619034158
4613,2928,21,13,0,183,4,stimuli_binarized\Bicycle1_binarized.jpg,0,0,0,Bicycle1_binarized.jpg,1196.323416788705,1196.4234303952403,0.10001360653541269
4614,2929,21,13,0,184,30,stimuli_binarized\Horse3_body_binarized.jpg,0,0,0,Horse3_body_binarized.jpg,1196.5234425355543,1196.6234241784614,0.0999816429070961
4615,2930,21,13,0,185,31,stimuli_binarized\Kangaroo1_face_binarized.jpg,0,0,0,Kangaroo1_face_binarized.jpg,1196.7234316268664,1196.8234235333239,0.09999190645748968
4616,2931,21,13,0,186,19,stimuli_binarized\Flower3_binarized.jpg,0,0,0,Flower3_binarized.jpg,1196.9234236506218,1197.0234196624992,0.09999601187746521
4617,2932,21,13,0,187,40,stimuli_binarized\Rabbit1_body_binarized.jpg,0,0,0,Rabbit1_body_binarized.jpg,1197.123437667699,1197.2234325065992,0.09999483890032934
4618,2933,21,13,0,188,45,stimuli_binarized\Sheep2_body_binarized.jpg,0,0,0,Sheep2_body_binarized.jpg,1197.3234323306528,1197.4234110411167,0.09997871046380169
4619,2934,21,13,0,189,14,stimuli_binarized\Deer1_face_binarized.jpg,0,0,0,Deer1_face_binarized.jpg,1197.523429339561,1197.6234241784614,0.09999483890032934
4620,2935,21,13,0,190,47,stimuli_binarized\Spinich1_binarized.jpg,0,0,0,Spinich1_binarized.jpg,1197.7234093403,1197.8234223603467,0.10001302004684476
4621,2936,21,13,0,191,21,stimuli_binarized\Flower6_binarized.jpg,0,0,0,Flower6_binarized.jpg,1197.9234154397814,1198.0234041205513,0.0999886807699113
4622,2937,21,13,0,192,11,stimuli_binarized\Corn1_binarized.jpg,0,0,0,Corn1_binarized.jpg,1198.1233916283445,1198.2233885199548,0.0999968916103171
4623,2938,21,13,0,193,1,stimuli_binarized\Anchor2_binarized.jpg,0,0,0,Anchor2_binarized.jpg,1198.3233877575199,1198.4233949126806,0.10000715516071068
4624,2939,21,13,0,194,43,stimuli_binarized\Screw1_binarized.jpg,0,0,0,Screw1_binarized.jpg,1198.5234088124603,1198.623403064872,0.09999425241176141
4625,2940,21,13,0,195,33,stimuli_binarized\Leaf1_binarized.jpg,0,0,0,Leaf1_binarized.jpg,1198.723401715948,1198.8233991940474,0.09999747809933979
4626,2941,21,13,0,196,22,stimuli_binarized\Flower7_binarized.jpg,0,0,0,Flower7_binarized.jpg,1198.9234016572996,1199.0233912178023,0.0999895605027632
4627,2942,21,13,0,197,29,stimuli_binarized\Helmet1_binarized.jpg,0,0,0,Helmet1_binarized.jpg,1199.123392214833,1199.2233902794205,0.09999806458745297
4628,2943,21,13,0,198,35,stimuli_binarized\Microscope2_binarized.jpg,0,0,0,Microscope2_binarized.jpg,1199.3233898102299,1199.423383476153,0.09999366592319348
4629,2944,21,13,0,199,6,stimuli_binarized\Cactus1_binarized.jpg,0,0,0,Cactus1_binarized.jpg,1199.5233771420762,1199.6233716877323,0.09999454565604537
4630,2945,21,13,0,200,48,stimuli_binarized\Table2_binarized.jpg,0,0,0,Table2_binarized.jpg,1199.7233723915188,1199.8233698696176,0.09999747809888504
4631,2946,21,13,0,201,32,stimuli_binarized\Kangaroo3_face_binarized.jpg,0,0,0,Kangaroo3_face_binarized.jpg,1199.923365881495,1200.023361306884,0.09999542538889727
4632,2947,21,13,0,202,5,stimuli_binarized\Bottle2_binarized.jpg,0,0,0,Bottle2_binarized.jpg,1200.1233652363576,1200.2233565563265,0.09999131996892174
4633,2948,21,13,0,203,38,stimuli_binarized\Object2_binarized.jpg,0,0,0,Object2_binarized.jpg,1200.3233560871358,1200.4233591368766,0.10000304974073515
4634,2949,21,13,0,204,52,stimuli_binarized\Wrench1_binarized.jpg,0,0,0,Wrench1_binarized.jpg,1200.5233610136397,1200.623358491739,0.09999747809933979
4635,2950,21,13,0,205,41,stimuli_binarized\Rabbit2_face_binarized.jpg,0,0,0,Rabbit2_face_binarized.jpg,1200.7233468792647,1200.823344357364,0.09999747809933979
4636,2951,21,13,0,206,3,stimuli_binarized\Beaver1_body_binarized.jpg,0,0,0,Beaver1_body_binarized.jpg,1200.9233406624858,1201.0233366743632,0.09999601187746521
4637,2952,21,13,0,207,36,stimuli_binarized\Monkey3_face_binarized.jpg,0,0,0,Monkey3_face_binarized.jpg,1201.1233382578826,1201.2233330967829,0.09999483890032934
4638,2953,21,13,0,208,49,stimuli_binarized\Toothpaste1_binarized.jpg,0,0,0,Toothpaste1_binarized.jpg,1201.323332920836,1201.4233274664925,0.09999454565650012
4639,2954,21,13,0,209,24,stimuli_binarized\Giraffe3_body_binarized.jpg,0,0,0,Giraffe3_body_binarized.jpg,1201.5233269973014,1201.6233227159346,0.09999571863318124
4640,1267,22,6,0,0,29,stimuli_binarized\Helmet1_binarized.jpg,0,0,0,Helmet1_binarized.jpg,1205.5232299334393,1205.6232238926068,0.09999395916747744
4641,1268,22,6,0,1,25,stimuli_binarized\Goat2_face_binarized.jpg,0,0,0,Goat2_face_binarized.jpg,1205.7232251828818,1205.8232200217822,0.09999483890032934
4642,1269,22,6,0,2,48,stimuli_binarized\Table2_binarized.jpg,0,0,0,Table2_binarized.jpg,1205.9232180863696,1206.0232158577132,0.09999777134362375
4643,1270,22,6,0,3,27,stimuli_binarized\Goat4_face_binarized.jpg,0,0,0,Goat4_face_binarized.jpg,1206.1232136290564,1206.2232075882239,0.09999395916747744
4644,1271,22,6,0,4,9,stimuli_binarized\Chandelier1_binarized.jpg,0,0,0,Chandelier1_binarized.jpg,1206.3232135704075,1206.4232069430864,0.09999337267890951
4645,1272,22,6,0,5,44,stimuli_binarized\Seashell1_binarized.jpg,0,0,0,Seashell1_binarized.jpg,1206.5232053009186,1206.6231977938646,0.09999249294605761
4646,1273,22,6,0,6,5,stimuli_binarized\Bottle2_binarized.jpg,0,0,0,Bottle2_binarized.jpg,1206.723203482804,1206.823234977241,0.1000314944371894
4647,1274,22,6,0,7,15,stimuli_binarized\Deer2_body_binarized.jpg,0,0,0,Deer2_body_binarized.jpg,1206.9231814308328,1207.023187999505,0.10000656867214275
4648,1275,22,6,0,8,10,stimuli_binarized\Cheeta1_face_binarized.jpg,0,0,0,Cheeta1_face_binarized.jpg,1207.1231898762685,1207.2231853016574,0.09999542538889727
4649,1276,22,6,0,9,31,stimuli_binarized\Kangaroo1_face_binarized.jpg,0,0,0,Kangaroo1_face_binarized.jpg,1207.3231880581538,1207.4231805511,0.09999249294605761
4650,1277,22,6,0,10,17,stimuli_binarized\Deer3_body_binarized.jpg,0,0,0,Deer3_body_binarized.jpg,1207.523180375153,1207.623174920809,0.09999454565604537
4651,1278,22,6,0,11,8,stimuli_binarized\Carrat1_binarized.jpg,0,0,0,Carrat1_binarized.jpg,1207.7231759178399,1207.823165478343,0.09998956050321794
4652,1279,22,6,0,12,34,stimuli_binarized\Lynx1_body_binarized.jpg,0,0,0,Lynx1_body_binarized.jpg,1207.9231506401816,1208.0231692318698,0.10001859168824012
4653,1280,22,6,0,13,46,stimuli_binarized\Sheep2_face_binarized.jpg,0,0,0,Sheep2_face_binarized.jpg,1208.1231643640144,1208.2231375028368,0.09997313882240633
4654,1281,22,6,0,14,16,stimuli_binarized\Deer2_face_binarized.jpg,0,0,0,Deer2_face_binarized.jpg,1208.3231563877698,1208.4231559185787,0.0999995308088728
4655,1282,22,6,0,15,21,stimuli_binarized\Flower6_binarized.jpg,0,0,0,Flower6_binarized.jpg,1208.523140493929,1208.623145889624,0.10000539569500688
4656,1283,22,6,0,16,37,stimuli_binarized\Motorcycle3_binarized.jpg,0,0,0,Motorcycle3_binarized.jpg,1208.7231504055862,1208.8231461242194,0.09999571863318124
4657,1284,22,6,0,17,49,stimuli_binarized\Toothpaste1_binarized.jpg,0,0,0,Toothpaste1_binarized.jpg,1208.9231219022404,1209.0231586750751,0.10003677283475554
4658,1285,22,6,0,18,2,stimuli_binarized\Apple1_binarized.jpg,0,0,0,Apple1_binarized.jpg,1209.1231297611876,1209.2230914634824,0.09996170229487689
4659,1286,22,6,0,19,45,stimuli_binarized\Sheep2_body_binarized.jpg,0,0,0,Sheep2_body_binarized.jpg,1209.323091287536,1209.4231160373547,0.10002474981865817
4660,1287,22,6,0,20,4,stimuli_binarized\Bicycle1_binarized.jpg,0,0,0,Bicycle1_binarized.jpg,1209.5231073573232,1209.6231306409204,0.10002328359723833
4661,1288,22,6,0,21,36,stimuli_binarized\Monkey3_face_binarized.jpg,0,0,0,Monkey3_face_binarized.jpg,1209.723081199932,1209.8231176795225,0.10003647959047157
4662,1289,22,6,0,22,35,stimuli_binarized\Microscope2_binarized.jpg,0,0,0,Microscope2_binarized.jpg,1209.9230743966646,1210.0230970937728,0.10002269710821565
4663,1290,22,6,0,23,52,stimuli_binarized\Wrench1_binarized.jpg,0,0,0,Wrench1_binarized.jpg,1210.1230919326736,1210.2230659512288,0.09997401855525823
4664,1291,22,6,0,24,33,stimuli_binarized\Leaf1_binarized.jpg,0,0,0,Leaf1_binarized.jpg,1210.3230915807803,1210.4230922845663,0.10000070378600867
4665,1292,22,6,0,25,12,stimuli_binarized\Cow4_body_binarized.jpg,0,0,0,Cow4_body_binarized.jpg,1210.523083311291,1210.6231127530186,0.10002944172765638
4666,1293,22,6,0,26,11,stimuli_binarized\Corn1_binarized.jpg,0,0,0,Corn1_binarized.jpg,1210.7230551011899,1210.823051699556,0.09999659836603314
4667,1294,22,6,0,27,23,stimuli_binarized\Fox2_face_binarized.jpg,0,0,0,Fox2_face_binarized.jpg,1210.9231051873157,1211.0230686490763,0.09996346176058069
4668,1295,22,6,0,28,6,stimuli_binarized\Cactus1_binarized.jpg,0,0,0,Cactus1_binarized.jpg,1211.1230901732074,1211.2230419051962,0.09995173198876728
4669,1296,22,6,0,29,38,stimuli_binarized\Object2_binarized.jpg,0,0,0,Object2_binarized.jpg,1211.3230628428391,1211.423058268228,0.09999542538889727
4670,1297,22,6,0,30,47,stimuli_binarized\Spinich1_binarized.jpg,0,0,0,Spinich1_binarized.jpg,1211.523060438236,1211.6230772704585,0.10001683222253632
4671,1298,22,6,0,31,7,stimuli_binarized\Camel3_body_binarized.jpg,0,0,0,Camel3_body_binarized.jpg,1211.723037506532,1211.823052872533,0.10001536600111649
4672,1299,22,6,0,32,19,stimuli_binarized\Flower3_binarized.jpg,0,0,0,Flower3_binarized.jpg,1211.9230609074266,1212.0230484152198,0.09998750779323018
4673,1300,22,6,1,33,53,stimuli_targets\blacksquare.jpg,0,0,0,blacksquare.jpg,1212.123073751527,1212.2230507025251,0.09997695099809789
4674,1301,22,6,0,34,26,stimuli_binarized\Goat4_body_binarized.jpg,0,0,0,Goat4_body_binarized.jpg,1212.3230434887155,1212.4230377411272,0.09999425241176141
4675,1302,22,6,0,35,39,stimuli_binarized\Onion2_binarized.jpg,0,0,0,Onion2_binarized.jpg,1212.5230460692655,1212.6230532244263,0.10000715516071068
4676,1303,22,6,0,36,13,stimuli_binarized\Cucumber1_binarized.jpg,1,1,0,Cucumber1_binarized.jpg,1212.72303193489,1212.8230534590216,0.10002152413153453
4677,1304,22,6,0,37,42,stimuli_binarized\Raccoon3_face_binarized.jpg,0,0,0,Raccoon3_face_binarized.jpg,1212.9230298235311,1213.0230229029657,0.09999307943462554
4678,1305,22,6,0,38,24,stimuli_binarized\Giraffe3_body_binarized.jpg,0,0,0,Giraffe3_body_binarized.jpg,1213.1230324040812,1213.2230351605776,0.10000275649645118
4679,1306,22,6,0,39,43,stimuli_binarized\Screw1_binarized.jpg,0,0,0,Screw1_binarized.jpg,1213.3230458346698,1213.4230318762416,0.09998604157181035
4680,1307,22,6,0,40,41,stimuli_binarized\Rabbit2_face_binarized.jpg,0,0,0,Rabbit2_face_binarized.jpg,1213.5229979772007,1213.6230350432797,0.1000370660790395
4681,1308,22,6,0,41,28,stimuli_binarized\Headphone1_binarized.jpg,0,0,0,Headphone1_binarized.jpg,1213.7230313484015,1213.8230326386765,0.10000129027503135
4682,1309,22,6,0,42,51,stimuli_binarized\Wolf3_body_binarized.jpg,0,0,0,Wolf3_body_binarized.jpg,1213.9230324627301,1214.0230208502558,0.09998838752562733
4683,1310,22,6,0,43,40,stimuli_binarized\Rabbit1_body_binarized.jpg,0,0,0,Rabbit1_body_binarized.jpg,1214.1230241932408,1214.2230231375615,0.09999894432075962
4684,1311,22,6,0,44,1,stimuli_binarized\Anchor2_binarized.jpg,0,0,0,Anchor2_binarized.jpg,1214.3230194426833,1214.4230169207822,0.09999747809888504
4685,1312,22,6,0,45,22,stimuli_binarized\Flower7_binarized.jpg,0,0,0,Flower7_binarized.jpg,1214.5230114664382,1214.6230021999186,0.09999073348035381
4686,1313,22,6,0,46,18,stimuli_binarized\Deer3_face_binarized.jpg,0,0,0,Deer3_face_binarized.jpg,1214.7230020239722,1214.8229971561168,0.09999513214461331
4687,1314,22,6,0,47,3,stimuli_binarized\Beaver1_body_binarized.jpg,0,0,0,Beaver1_body_binarized.jpg,1214.9229984463918,1215.0229935785364,0.09999513214461331
4688,1315,22,6,0,48,20,stimuli_binarized\Flower5_binarized.jpg,0,0,0,Flower5_binarized.jpg,1215.1229934025896,1215.2229888279785,0.09999542538889727
4689,1316,22,6,0,49,30,stimuli_binarized\Horse3_body_binarized.jpg,0,0,0,Horse3_body_binarized.jpg,1215.3229865993221,1215.422984077421,0.09999747809888504
4690,1317,22,6,0,50,14,stimuli_binarized\Deer1_face_binarized.jpg,0,0,0,Deer1_face_binarized.jpg,1215.5229865406732,1215.622939445639,0.09995290496590314
4691,1318,22,6,0,51,32,stimuli_binarized\Kangaroo3_face_binarized.jpg,0,0,0,Kangaroo3_face_binarized.jpg,1215.7229885347342,1215.8229736965732,0.09998516183895845
4692,1319,22,6,0,52,50,stimuli_binarized\Wolf1_body_binarized.jpg,0,0,0,Wolf1_body_binarized.jpg,1215.9229723476492,1216.022967773038,0.09999542538889727
4693,1320,22,6,0,53,23,stimuli_binarized\Fox2_face_binarized.jpg,0,0,0,Fox2_face_binarized.jpg,1216.1229687700688,1216.2229650751906,0.09999630512174917
4694,1321,22,6,0,54,31,stimuli_binarized\Kangaroo1_face_binarized.jpg,0,0,0,Kangaroo1_face_binarized.jpg,1216.322964606,1216.422957098946,0.09999249294605761
4695,1322,22,6,0,55,5,stimuli_binarized\Bottle2_binarized.jpg,0,0,0,Bottle2_binarized.jpg,1216.5229580959763,1216.622933287509,0.09997519153284884
4696,1323,22,6,0,56,27,stimuli_binarized\Goat4_face_binarized.jpg,0,0,0,Goat4_face_binarized.jpg,1216.722953638663,1216.822951116762,0.09999747809888504
4697,1324,22,6,0,57,2,stimuli_binarized\Apple1_binarized.jpg,0,0,0,Apple1_binarized.jpg,1216.9229515273041,1217.022942847273,0.09999131996892174
4698,1325,22,6,0,58,37,stimuli_binarized\Motorcycle3_binarized.jpg,0,0,0,Motorcycle3_binarized.jpg,1217.122942378082,1217.2229389764484,0.09999659836648789
4699,1326,22,6,0,59,14,stimuli_binarized\Deer1_face_binarized.jpg,0,0,0,Deer1_face_binarized.jpg,1217.3229584478695,1217.4229333461576,0.09997489828811013
4700,1327,22,6,0,60,30,stimuli_binarized\Horse3_body_binarized.jpg,0,0,0,Horse3_body_binarized.jpg,1217.5229311175012,1217.622927422623,0.09999630512174917
4701,1328,22,6,0,61,51,stimuli_binarized\Wolf3_body_binarized.jpg,0,0,0,Wolf3_body_binarized.jpg,1217.7229304723637,1217.822925311264,0.09999483890032934
4702,1329,22,6,0,62,49,stimuli_binarized\Toothpaste1_binarized.jpg,0,0,0,Toothpaste1_binarized.jpg,1217.9229248420734,1218.022917921508,0.09999307943462554
4703,1330,22,6,0,63,26,stimuli_binarized\Goat4_body_binarized.jpg,0,0,0,Goat4_body_binarized.jpg,1218.122918625294,1218.2229149304158,0.09999630512174917
4704,1331,22,6,0,64,41,stimuli_binarized\Rabbit2_face_binarized.jpg,0,0,0,Rabbit2_face_binarized.jpg,1218.3229129950037,1218.4229069541711,0.09999395916747744
4705,1332,22,6,0,65,36,stimuli_binarized\Monkey3_face_binarized.jpg,0,0,0,Monkey3_face_binarized.jpg,1218.522909124179,1218.6229042563236,0.09999513214461331
4706,1333,22,6,0,66,3,stimuli_binarized\Beaver1_body_binarized.jpg,0,0,0,Beaver1_body_binarized.jpg,1218.7229046668654,1218.8228980395443,0.09999337267890951
4707,1334,22,6,1,67,54,stimuli_targets\blacktriangle.jpg,0,0,0,blacktriangle.jpg,1218.9228996230636,1219.0228947552082,0.09999513214461331
4708,1335,22,6,0,68,20,stimuli_binarized\Flower5_binarized.jpg,0,0,0,Flower5_binarized.jpg,1219.1228942860175,1219.2228908843836,0.09999659836603314
4709,1336,22,6,0,69,52,stimuli_binarized\Wrench1_binarized.jpg,1,1,0,Wrench1_binarized.jpg,1219.3228889489715,1219.4228852540932,0.09999630512174917
4710,1337,22,6,0,70,50,stimuli_binarized\Wolf1_body_binarized.jpg,0,0,0,Wolf1_body_binarized.jpg,1219.522882732192,1219.6228790373139,0.09999630512174917
4711,1338,22,6,0,71,28,stimuli_binarized\Headphone1_binarized.jpg,0,0,0,Headphone1_binarized.jpg,1219.7228404463644,1219.8228731137792,0.10003266741478001
4712,1339,22,6,0,72,48,stimuli_binarized\Table2_binarized.jpg,0,0,0,Table2_binarized.jpg,1219.9228746972985,1220.0228671902446,0.09999249294605761
4713,1340,22,6,0,73,4,stimuli_binarized\Bicycle1_binarized.jpg,0,0,0,Bicycle1_binarized.jpg,1220.1228702399853,1220.2228641991528,0.09999395916747744
4714,1341,22,6,0,74,1,stimuli_binarized\Anchor2_binarized.jpg,0,0,0,Anchor2_binarized.jpg,1220.322865196183,1220.4228568093963,0.09999161321320571
4715,1342,22,6,0,75,45,stimuli_binarized\Sheep2_body_binarized.jpg,0,0,0,Sheep2_body_binarized.jpg,1220.5228616186027,1220.6228549912817,0.09999337267890951
4716,1343,22,6,0,76,32,stimuli_binarized\Kangaroo3_face_binarized.jpg,0,0,0,Kangaroo3_face_binarized.jpg,1220.7228542288467,1220.8228493609913,0.09999513214461331
4717,1344,22,6,0,77,7,stimuli_binarized\Camel3_body_binarized.jpg,0,0,0,Camel3_body_binarized.jpg,1220.9228304174098,1221.0228443171895,0.10001389977969666
4718,1345,22,6,0,78,8,stimuli_binarized\Carrat1_binarized.jpg,0,0,0,Carrat1_binarized.jpg,1221.1228470736855,1221.222837807166,0.09999073348035381
4719,1346,22,6,0,79,21,stimuli_binarized\Flower6_binarized.jpg,0,0,0,Flower6_binarized.jpg,1221.322838217708,1221.4228345228298,0.09999630512174917
4720,1347,22,6,0,80,34,stimuli_binarized\Lynx1_body_binarized.jpg,0,0,0,Lynx1_body_binarized.jpg,1221.5228343468834,1221.6228359304023,0.10000158351886057
4721,1348,22,6,0,81,9,stimuli_binarized\Chandelier1_binarized.jpg,0,0,0,Chandelier1_binarized.jpg,1221.722829009837,1221.8227871932004,0.09995818336346929
4722,1349,22,6,0,82,24,stimuli_binarized\Giraffe3_body_binarized.jpg,0,0,0,Giraffe3_body_binarized.jpg,1221.9228254322566,1222.0228188049355,0.09999337267890951
4723,1350,22,6,0,83,46,stimuli_binarized\Sheep2_face_binarized.jpg,0,0,0,Sheep2_face_binarized.jpg,1222.122818628989,1222.2228128814008,0.09999425241176141
4724,1351,22,6,0,84,12,stimuli_binarized\Cow4_body_binarized.jpg,0,0,0,Cow4_body_binarized.jpg,1222.3228144649202,1222.4228116497748,0.09999718485460107
4725,1352,22,6,0,85,18,stimuli_binarized\Deer3_face_binarized.jpg,0,0,0,Deer3_face_binarized.jpg,1222.5228088346294,1222.6228045532625,0.09999571863318124
4726,1353,22,6,0,86,10,stimuli_binarized\Cheeta1_face_binarized.jpg,0,0,0,Cheeta1_face_binarized.jpg,1222.7228049638047,1222.822812705454,0.10000774164927861
4727,1354,22,6,0,87,38,stimuli_binarized\Object2_binarized.jpg,0,0,0,Object2_binarized.jpg,1222.9227805658793,1223.022792412949,0.10001184706970889
4728,1355,22,6,0,88,19,stimuli_binarized\Flower3_binarized.jpg,0,0,0,Flower3_binarized.jpg,1223.1227895978036,1223.2227908880786,0.10000129027503135
4729,1356,22,6,0,89,16,stimuli_binarized\Deer2_face_binarized.jpg,0,0,0,Deer2_face_binarized.jpg,1223.322791005376,1223.4227881902311,0.09999718485505582
4730,1357,22,6,0,90,25,stimuli_binarized\Goat2_face_binarized.jpg,0,0,0,Goat2_face_binarized.jpg,1223.52278977375,1223.62276613826,0.0999763645099847
4731,1358,22,6,0,91,42,stimuli_binarized\Raccoon3_face_binarized.jpg,0,0,0,Raccoon3_face_binarized.jpg,1223.7227659623131,1223.8227716512529,0.1000056889397456
4732,1359,22,6,0,92,39,stimuli_binarized\Onion2_binarized.jpg,0,0,0,Onion2_binarized.jpg,1223.9227600387785,1224.022772765581,0.10001272680256079
4733,1360,22,6,0,93,33,stimuli_binarized\Leaf1_binarized.jpg,0,0,0,Leaf1_binarized.jpg,1224.1227585139081,1224.2227656690688,0.10000715516071068
4734,1361,22,6,0,94,13,stimuli_binarized\Cucumber1_binarized.jpg,0,0,0,Cucumber1_binarized.jpg,1224.3227481917088,1224.4227374589677,0.09998926725893398
4735,1362,22,6,0,95,17,stimuli_binarized\Deer3_body_binarized.jpg,0,0,0,Deer3_body_binarized.jpg,1224.5227164626763,1224.6227312421888,0.10001477951254856
4736,1363,22,6,0,96,44,stimuli_binarized\Seashell1_binarized.jpg,0,0,0,Seashell1_binarized.jpg,1224.722710245897,1224.822748484953,0.10003823905617537
4737,1364,22,6,0,97,43,stimuli_binarized\Screw1_binarized.jpg,0,0,0,Screw1_binarized.jpg,1224.9226940588119,1225.0227413884413,0.10004732962943308
